id,serviceorder,locatienaam,monsternummer,nummeranalyserapport,rapportdatum,monsternemer,ruimte,tappunt,product,soort,tempvoor,tempna,analyzepakket,datum,tijd,rapportversie,parameter,component,resultaat,eh,startdatumanalyse,starttijdanalyse,omschrijving order,appt nr. 1,appt nr. 2,appt nr. 3,appt nr. 4
135819,SO008719,Noorderkroon (HW),4,5464611,2019-05-07,Giel van de Leest,C.2.12/13 kamer 217 en 218,Thermostatische douchemengkraan zonder legionellafilter,Drinkwater,Koud water,23.1,17.2,HDSC_3D_KZ,2019-04-29,13:35,1,ANA0001154,Legionella non-pneumophila,12700,kve̸l,2019-05-07,12:06,,C.2.12,13,217,218
135820,SO008719,Noorderkroon (HW),4,5464611,2019-05-07,Giel van de Leest,C.2.12/13 kamer 217 en 218,Thermostatische douchemengkraan zonder legionellafilter,Drinkwater,Koud water,23.1,17.2,HDSC_3D_KZ,2019-04-29,13:35,1,ANA0001154,Legionella pneumophila,<100,kve̸l,2019-05-07,12:06,,C.2.12,13,217,218
135821,SO008719,Noorderkroon (HW),4,5464611,2019-05-07,Giel van de Leest,C.2.12/13 kamer 217 en 218,Thermostatische douchemengkraan zonder legionellafilter,Drinkwater,Koud water,23.1,17.2,HDSC_3D_KZ,2019-04-29,13:35,1,ANA0001150,Geanalyseerd volume,500,ml,2019-04-30,09:16,,C.2.12,13,217,218
135822,SO008719,Noorderkroon (HW),4,5464611,2019-05-07,Giel van de Leest,C.2.12/13 kamer 217 en 218,Thermostatische douchemengkraan zonder legionellafilter,Drinkwater,Koud water,23.1,17.2,HDSC_3D_KZ,2019-04-29,13:35,1,ANA0000572,Koloniegetal 22 °C,76,kve̸ml,2019-04-30,09:13,,C.2.12,13,217,218
135823,SO008719,Noorderkroon (HW),4,5464611,2019-05-07,Giel van de Leest,C.2.12/13 kamer 217 en 218,Thermostatische douchemengkraan zonder legionellafilter,Drinkwater,Koud water,23.1,17.2,HDSC_3D_KZ,2019-04-29,13:35,1,ANA0001128,Koper (ICP-MS),460,µg̸l Cu,2019-04-30,19:10,,C.2.12,13,217,218
135824,SO008719,Noorderkroon (HW),4,5464611,2019-05-07,Giel van de Leest,C.2.12/13 kamer 217 en 218,Thermostatische douchemengkraan zonder legionellafilter,Drinkwater,Koud water,23.1,17.2,HDSC_3D_KZ,2019-04-29,13:35,1,ANA0001150,Totaal Legionella spp,12700,kve̸l,2019-04-30,09:16,,C.2.12,13,217,218
135825,SO008719,Noorderkroon (HW),4,5464611,2019-05-07,Giel van de Leest,C.2.12/13 kamer 217 en 218,Thermostatische douchemengkraan zonder legionellafilter,Drinkwater,Koud water,23.1,17.2,HDSC_3D_KZ,2019-04-29,13:35,1,ANA0001129,Zilver (ICP-MS),11,µg̸l Ag,2019-04-30,19:10,,C.2.12,13,217,218
135826,SO008719,Noorderkroon (HW),5,5464612,2019-05-07,Giel van de Leest,Appartement 201,Thermostatische douchemengkraan,Drinkwater,Koud water,21.3,18.6,HDSC_11,2019-04-29,13:30,1,ANA0001150,Geanalyseerd volume,500,ml,2019-04-30,10:58,,201,,,
135827,SO008719,Noorderkroon (HW),5,5464612,2019-05-07,Giel van de Leest,Appartement 201,Thermostatische douchemengkraan,Drinkwater,Koud water,21.3,18.6,HDSC_11,2019-04-29,13:30,1,ANA0001150,Totaal Legionella spp,<100,kve̸l,2019-04-30,10:58,,201,,,
135828,SO008719,Noorderkroon (HW),6,5464613,2019-05-07,Giel van de Leest,Appartement 30 PG,Thermostatische douchemengkraan,Drinkwater,Koud water,17.9,15.3,HDSC_11,2019-04-29,14:00,1,ANA0001150,Geanalyseerd volume,500,ml,2019-04-30,10:43,,30,,,
135829,SO008719,Noorderkroon (HW),6,5464613,2019-05-07,Giel van de Leest,Appartement 30 PG,Thermostatische douchemengkraan,Drinkwater,Koud water,17.9,15.3,HDSC_11,2019-04-29,14:00,1,ANA0001150,Totaal Legionella spp,<100,kve̸l,2019-04-30,10:43,,30,,,
135830,SO008719,Noorderkroon (HW),7,5464614,2019-05-07,Giel van de Leest,C.3.20/21 kamer 326 en 327,Thermostatische douchemengkraan zonder legionellafilter,Drinkwater,Koud water,24.0,17.6,HDSC_3D_KZ,2019-04-29,13:10,1,ANA0001154,Legionella non-pneumophila,7100,kve̸l,2019-05-07,12:03,,C.3.20,21,326,327
135831,SO008719,Noorderkroon (HW),7,5464614,2019-05-07,Giel van de Leest,C.3.20/21 kamer 326 en 327,Thermostatische douchemengkraan zonder legionellafilter,Drinkwater,Koud water,24.0,17.6,HDSC_3D_KZ,2019-04-29,13:10,1,ANA0001154,Legionella pneumophila,<100,kve̸l,2019-05-07,12:03,,C.3.20,21,326,327
135832,SO008719,Noorderkroon (HW),7,5464614,2019-05-07,Giel van de Leest,C.3.20/21 kamer 326 en 327,Thermostatische douchemengkraan zonder legionellafilter,Drinkwater,Koud water,24.0,17.6,HDSC_3D_KZ,2019-04-29,13:10,1,ANA0001150,Geanalyseerd volume,500,ml,2019-04-30,10:56,,C.3.20,21,326,327
135833,SO008719,Noorderkroon (HW),7,5464614,2019-05-07,Giel van de Leest,C.3.20/21 kamer 326 en 327,Thermostatische douchemengkraan zonder legionellafilter,Drinkwater,Koud water,24.0,17.6,HDSC_3D_KZ,2019-04-29,13:10,1,ANA0000572,Koloniegetal 22 °C,950,kve̸ml,2019-04-30,09:15,,C.3.20,21,326,327
135834,SO008719,Noorderkroon (HW),7,5464614,2019-05-07,Giel van de Leest,C.3.20/21 kamer 326 en 327,Thermostatische douchemengkraan zonder legionellafilter,Drinkwater,Koud water,24.0,17.6,HDSC_3D_KZ,2019-04-29,13:10,1,ANA0001128,Koper (ICP-MS),590,µg̸l Cu,2019-04-30,18:33,,C.3.20,21,326,327
135835,SO008719,Noorderkroon (HW),7,5464614,2019-05-07,Giel van de Leest,C.3.20/21 kamer 326 en 327,Thermostatische douchemengkraan zonder legionellafilter,Drinkwater,Koud water,24.0,17.6,HDSC_3D_KZ,2019-04-29,13:10,1,ANA0001150,Totaal Legionella spp,7100,kve̸l,2019-04-30,10:56,,C.3.20,21,326,327
135836,SO008719,Noorderkroon (HW),7,5464614,2019-05-07,Giel van de Leest,C.3.20/21 kamer 326 en 327,Thermostatische douchemengkraan zonder legionellafilter,Drinkwater,Koud water,24.0,17.6,HDSC_3D_KZ,2019-04-29,13:10,1,ANA0001129,Zilver (ICP-MS),22,µg̸l Ag,2019-04-30,18:33,,C.3.20,21,326,327
135837,SO008719,Noorderkroon (HW),8,5464615,2019-05-07,Giel van de Leest,Kapsalon,Mengkraan met douchekop,Drinkwater,Koud water,23.6,21.3,HDSC_11,2019-04-29,14:15,1,ANA0001150,Geanalyseerd volume,500,ml,2019-04-30,10:18,,,,,
135838,SO008719,Noorderkroon (HW),8,5464615,2019-05-07,Giel van de Leest,Kapsalon,Mengkraan met douchekop,Drinkwater,Koud water,23.6,21.3,HDSC_11,2019-04-29,14:15,1,ANA0001150,Totaal Legionella spp,<100,kve̸l,2019-04-30,10:18,,,,,
135839,SO008719,Noorderkroon (HW),9,5464616,2019-05-07,Giel van de Leest,Appartement 20 PG,Thermostatische douchemengkraan zonder legionellafilter,Drinkwater,Koud water,22.6,24.6,HDSC_3D_KZ,2019-04-29,14:10,1,ANA0001154,Legionella non-pneumophila,400,kve̸l,2019-05-07,12:02,,20,,,
135840,SO008719,Noorderkroon (HW),9,5464616,2019-05-07,Giel van de Leest,Appartement 20 PG,Thermostatische douchemengkraan zonder legionellafilter,Drinkwater,Koud water,22.6,24.6,HDSC_3D_KZ,2019-04-29,14:10,1,ANA0001154,Legionella pneumophila,<100,kve̸l,2019-05-07,12:02,,20,,,
135841,SO008719,Noorderkroon (HW),9,5464616,2019-05-07,Giel van de Leest,Appartement 20 PG,Thermostatische douchemengkraan zonder legionellafilter,Drinkwater,Koud water,22.6,24.6,HDSC_3D_KZ,2019-04-29,14:10,1,ANA0001150,Geanalyseerd volume,500,ml,2019-04-30,09:16,,20,,,
135842,SO008719,Noorderkroon (HW),9,5464616,2019-05-07,Giel van de Leest,Appartement 20 PG,Thermostatische douchemengkraan zonder legionellafilter,Drinkwater,Koud water,22.6,24.6,HDSC_3D_KZ,2019-04-29,14:10,1,ANA0000572,Koloniegetal 22 °C,7,kve̸ml,2019-04-30,09:12,,20,,,
135843,SO008719,Noorderkroon (HW),9,5464616,2019-05-07,Giel van de Leest,Appartement 20 PG,Thermostatische douchemengkraan zonder legionellafilter,Drinkwater,Koud water,22.6,24.6,HDSC_3D_KZ,2019-04-29,14:10,1,ANA0001128,Koper (ICP-MS),550,µg̸l Cu,2019-04-30,18:18,,20,,,
135844,SO008719,Noorderkroon (HW),9,5464616,2019-05-07,Giel van de Leest,Appartement 20 PG,Thermostatische douchemengkraan zonder legionellafilter,Drinkwater,Koud water,22.6,24.6,HDSC_3D_KZ,2019-04-29,14:10,1,ANA0001150,Totaal Legionella spp,400,kve̸l,2019-04-30,09:16,,20,,,
135845,SO008719,Noorderkroon (HW),9,5464616,2019-05-07,Giel van de Leest,Appartement 20 PG,Thermostatische douchemengkraan zonder legionellafilter,Drinkwater,Koud water,22.6,24.6,HDSC_3D_KZ,2019-04-29,14:10,1,ANA0001129,Zilver (ICP-MS),8.4,µg̸l Ag,2019-04-30,18:18,,20,,,
135846,SO008719,Noorderkroon (HW),10,5464617,2019-05-07,Giel van de Leest,A.3.08 appartement 305,Thermostatische douchemengkraan,Drinkwater,Koud water,21.4,17.8,HDSC_3D_KZ,2019-04-29,13:20,1,ANA0001154,Legionella non-pneumophila,500,kve̸l,2019-05-07,12:21,,A.3.08,305,,
135847,SO008719,Noorderkroon (HW),10,5464617,2019-05-07,Giel van de Leest,A.3.08 appartement 305,Thermostatische douchemengkraan,Drinkwater,Koud water,21.4,17.8,HDSC_3D_KZ,2019-04-29,13:20,1,ANA0001154,Legionella pneumophila,<100,kve̸l,2019-05-07,12:21,,A.3.08,305,,
135848,SO008719,Noorderkroon (HW),10,5464617,2019-05-07,Giel van de Leest,A.3.08 appartement 305,Thermostatische douchemengkraan,Drinkwater,Koud water,21.4,17.8,HDSC_3D_KZ,2019-04-29,13:20,1,ANA0001150,Geanalyseerd volume,500,ml,2019-04-30,10:57,,A.3.08,305,,
135849,SO008719,Noorderkroon (HW),10,5464617,2019-05-07,Giel van de Leest,A.3.08 appartement 305,Thermostatische douchemengkraan,Drinkwater,Koud water,21.4,17.8,HDSC_3D_KZ,2019-04-29,13:20,1,ANA0000572,Koloniegetal 22 °C,52,kve̸ml,2019-04-30,09:12,,A.3.08,305,,
135850,SO008719,Noorderkroon (HW),10,5464617,2019-05-07,Giel van de Leest,A.3.08 appartement 305,Thermostatische douchemengkraan,Drinkwater,Koud water,21.4,17.8,HDSC_3D_KZ,2019-04-29,13:20,1,ANA0001128,Koper (ICP-MS),550,µg̸l Cu,2019-04-30,18:11,,A.3.08,305,,
135851,SO008719,Noorderkroon (HW),10,5464617,2019-05-07,Giel van de Leest,A.3.08 appartement 305,Thermostatische douchemengkraan,Drinkwater,Koud water,21.4,17.8,HDSC_3D_KZ,2019-04-29,13:20,1,ANA0001150,Totaal Legionella spp,500,kve̸l,2019-04-30,10:57,,A.3.08,305,,
135852,SO008719,Noorderkroon (HW),10,5464617,2019-05-07,Giel van de Leest,A.3.08 appartement 305,Thermostatische douchemengkraan,Drinkwater,Koud water,21.4,17.8,HDSC_3D_KZ,2019-04-29,13:20,1,ANA0001129,Zilver (ICP-MS),12,µg̸l Ag,2019-04-30,18:11,,A.3.08,305,,
133363,SO008718,Nieuwehagen (HW),1,5463631,2019-04-30,Giel van de Leest,Dakopbouw,Aftapper na ontharder,Drinkwater,Koud water,19.6,17.5,HDSC_3C,2019-04-26,12:00,1,ANA0000557,Bacteriën van de coligroep,0,kve̸100 ml,2019-04-27,13:34,,,,,
133364,SO008718,Nieuwehagen (HW),1,5463631,2019-04-30,Giel van de Leest,Dakopbouw,Aftapper na ontharder,Drinkwater,Koud water,19.6,17.5,HDSC_3C,2019-04-26,12:00,1,ANA0000202,Calcium (ICP-MS),36,mg̸l Ca,2019-04-29,16:32,,,,,
133365,SO008718,Nieuwehagen (HW),1,5463631,2019-04-30,Giel van de Leest,Dakopbouw,Aftapper na ontharder,Drinkwater,Koud water,19.6,17.5,HDSC_3C,2019-04-26,12:00,1,ANA0000288,EGV 20°C,62,mS̸m,2019-04-30,00:43,,,,,
133366,SO008718,Nieuwehagen (HW),1,5463631,2019-04-30,Giel van de Leest,Dakopbouw,Aftapper na ontharder,Drinkwater,Koud water,19.6,17.5,HDSC_3C,2019-04-26,12:00,1,ANA0000569,Enterokokken spp,0,kve̸100 ml,2019-04-27,13:34,,,,,
133367,SO008718,Nieuwehagen (HW),1,5463631,2019-04-30,Giel van de Leest,Dakopbouw,Aftapper na ontharder,Drinkwater,Koud water,19.6,17.5,HDSC_3C,2019-04-26,12:00,1,ANA0000557,Escherichia coli (standaard test),0,kve̸100 ml,2019-04-27,13:34,,,,,
133368,SO008718,Nieuwehagen (HW),1,5463631,2019-04-30,Giel van de Leest,Dakopbouw,Aftapper na ontharder,Drinkwater,Koud water,19.6,17.5,HDSC_3C,2019-04-26,12:00,1,ANA0000569,Intestinale enterokokken,0,kve̸100 ml,2019-04-27,13:34,,,,,
133369,SO008718,Nieuwehagen (HW),1,5463631,2019-04-30,Giel van de Leest,Dakopbouw,Aftapper na ontharder,Drinkwater,Koud water,19.6,17.5,HDSC_3C,2019-04-26,12:00,1,ANA0000572,Koloniegetal 22 °C,12,kve̸ml,2019-04-27,13:34,,,,,
133370,SO008718,Nieuwehagen (HW),1,5463631,2019-04-30,Giel van de Leest,Dakopbouw,Aftapper na ontharder,Drinkwater,Koud water,19.6,17.5,HDSC_3C,2019-04-26,12:00,1,ANA0000358,Magnesium (ICP-MS),4.7,mg̸l Mg,2019-04-29,16:32,,,,,
133371,SO008718,Nieuwehagen (HW),1,5463631,2019-04-30,Giel van de Leest,Dakopbouw,Aftapper na ontharder,Drinkwater,Koud water,19.6,17.5,HDSC_3C,2019-04-26,12:00,1,ANA0000557,Stoorflora,afwezig,,2019-04-27,13:34,,,,,
133372,SO008718,Nieuwehagen (HW),1,5463631,2019-04-30,Giel van de Leest,Dakopbouw,Aftapper na ontharder,Drinkwater,Koud water,19.6,17.5,HDSC_3C,2019-04-26,12:00,1,ANA0000288,Temperatuur tijdens meting,18.8,°C,2019-04-30,00:43,,,,,
133373,SO008718,Nieuwehagen (HW),1,5463631,2019-04-30,Giel van de Leest,Dakopbouw,Aftapper na ontharder,Drinkwater,Koud water,19.6,17.5,HDSC_3C,2019-04-26,12:00,1,ANA0000419,Temperatuur tijdens meting,18.6,°C,2019-04-30,00:43,,,,,
133374,SO008718,Nieuwehagen (HW),1,5463631,2019-04-30,Giel van de Leest,Dakopbouw,Aftapper na ontharder,Drinkwater,Koud water,19.6,17.5,HDSC_3C,2019-04-26,12:00,1,ANA0000304,Totale hardheid berekend,1.10,mmol̸l,2019-04-30,09:23,,,,,
133375,SO008718,Nieuwehagen (HW),1,5463631,2019-04-30,Giel van de Leest,Dakopbouw,Aftapper na ontharder,Drinkwater,Koud water,19.6,17.5,HDSC_3C,2019-04-26,12:00,1,ANA0000516,Waterstofcarbonaat,250,mg̸l HCO3,2019-04-30,00:43,,,,,
133376,SO008718,Nieuwehagen (HW),1,5463631,2019-04-30,Giel van de Leest,Dakopbouw,Aftapper na ontharder,Drinkwater,Koud water,19.6,17.5,HDSC_3C,2019-04-26,12:00,1,ANA0000419,Zuurgraad,7.73,pH-eenh.,2019-04-30,00:43,,,,,
135365,SO008717,Nieuwehagen (HW),1,5463619,2019-05-06,Giel van de Leest,PG clientenkamers 0.16 en 0.17,Thermostatische douchemengkraan,Drinkwater,Koud water,20.1,18.6,HDSC_11,2019-04-26,11:35,1,ANA0001150,Geanalyseerd volume,500,ml,2019-04-27,07:50,,0.16,0.17,,
135366,SO008717,Nieuwehagen (HW),1,5463619,2019-05-06,Giel van de Leest,PG clientenkamers 0.16 en 0.17,Thermostatische douchemengkraan,Drinkwater,Koud water,20.1,18.6,HDSC_11,2019-04-26,11:35,1,ANA0001150,Totaal Legionella spp,<100,kve̸l,2019-04-27,07:50,,0.16,0.17,,
135367,SO008717,Nieuwehagen (HW),2,5463620,2019-05-06,Giel van de Leest,Badkamer appartement 3.66,Thermostatische douchemengkraan,Drinkwater,Koud water,19.8,17.5,HDSC_11,2019-04-26,11:00,1,ANA0001150,Geanalyseerd volume,500,ml,2019-04-27,07:49,,3.66,,,
135368,SO008717,Nieuwehagen (HW),2,5463620,2019-05-06,Giel van de Leest,Badkamer appartement 3.66,Thermostatische douchemengkraan,Drinkwater,Koud water,19.8,17.5,HDSC_11,2019-04-26,11:00,1,ANA0001150,Totaal Legionella spp,<100,kve̸l,2019-04-27,07:49,,3.66,,,
135369,SO008717,Nieuwehagen (HW),3,5463621,2019-05-06,Giel van de Leest,PG clientenkamers 0.40 en 0.41,Thermostatische douchemengkraan,Drinkwater,Koud water,19.4,18.5,HDSC_11,2019-04-26,11:40,1,ANA0001150,Geanalyseerd volume,500,ml,2019-04-27,07:50,,0.40,0.41,,
135370,SO008717,Nieuwehagen (HW),3,5463621,2019-05-06,Giel van de Leest,PG clientenkamers 0.40 en 0.41,Thermostatische douchemengkraan,Drinkwater,Koud water,19.4,18.5,HDSC_11,2019-04-26,11:40,1,ANA0001150,Totaal Legionella spp,<100,kve̸l,2019-04-27,07:50,,0.40,0.41,,
135371,SO008717,Nieuwehagen (HW),4,5463622,2019-05-06,Giel van de Leest,Verpleegkamers 1.40 en 1.41,Thermostatische douchemengkraan,Drinkwater,Koud water,20.2,18.9,HDSC_11,2019-04-26,11:25,1,ANA0001150,Geanalyseerd volume,500,ml,2019-04-27,07:52,,1.40,1.41,,
135372,SO008717,Nieuwehagen (HW),4,5463622,2019-05-06,Giel van de Leest,Verpleegkamers 1.40 en 1.41,Thermostatische douchemengkraan,Drinkwater,Koud water,20.2,18.9,HDSC_11,2019-04-26,11:25,1,ANA0001150,Totaal Legionella spp,<100,kve̸l,2019-04-27,07:52,,1.40,1.41,,
135373,SO008717,Nieuwehagen (HW),5,5463623,2019-05-06,Giel van de Leest,Verpleegkamers 1.52 en 1.53,Thermostatische douchemengkraan,Drinkwater,Koud water,20.7,18.3,HDSC_3D_KZ,2019-04-26,11:20,1,ANA0001154,Legionella non-pneumophila,100,kve̸l,2019-05-06,11:19,,1.52,1.53,,
135374,SO008717,Nieuwehagen (HW),5,5463623,2019-05-06,Giel van de Leest,Verpleegkamers 1.52 en 1.53,Thermostatische douchemengkraan,Drinkwater,Koud water,20.7,18.3,HDSC_3D_KZ,2019-04-26,11:20,1,ANA0001154,Legionella pneumophila,<100,kve̸l,2019-05-06,11:19,,1.52,1.53,,
135375,SO008717,Nieuwehagen (HW),5,5463623,2019-05-06,Giel van de Leest,Verpleegkamers 1.52 en 1.53,Thermostatische douchemengkraan,Drinkwater,Koud water,20.7,18.3,HDSC_3D_KZ,2019-04-26,11:20,1,ANA0001150,Geanalyseerd volume,500,ml,2019-04-27,07:52,,1.52,1.53,,
135376,SO008717,Nieuwehagen (HW),5,5463623,2019-05-06,Giel van de Leest,Verpleegkamers 1.52 en 1.53,Thermostatische douchemengkraan,Drinkwater,Koud water,20.7,18.3,HDSC_3D_KZ,2019-04-26,11:20,1,ANA0000572,Koloniegetal 22 °C,19,kve̸ml,2019-04-27,13:34,,1.52,1.53,,
135377,SO008717,Nieuwehagen (HW),5,5463623,2019-05-06,Giel van de Leest,Verpleegkamers 1.52 en 1.53,Thermostatische douchemengkraan,Drinkwater,Koud water,20.7,18.3,HDSC_3D_KZ,2019-04-26,11:20,1,ANA0001128,Koper (ICP-MS),1300,µg̸l Cu,2019-04-30,17:44,,1.52,1.53,,
135378,SO008717,Nieuwehagen (HW),5,5463623,2019-05-06,Giel van de Leest,Verpleegkamers 1.52 en 1.53,Thermostatische douchemengkraan,Drinkwater,Koud water,20.7,18.3,HDSC_3D_KZ,2019-04-26,11:20,1,ANA0001150,Totaal Legionella spp,100,kve̸l,2019-04-27,07:52,,1.52,1.53,,
135379,SO008717,Nieuwehagen (HW),5,5463623,2019-05-06,Giel van de Leest,Verpleegkamers 1.52 en 1.53,Thermostatische douchemengkraan,Drinkwater,Koud water,20.7,18.3,HDSC_3D_KZ,2019-04-26,11:20,1,ANA0001129,Zilver (ICP-MS),5.0,µg̸l Ag,2019-04-30,17:43,,1.52,1.53,,
135380,SO008717,Nieuwehagen (HW),6,5463624,2019-05-06,Giel van de Leest,Logeerkamer bewoners,Thermostatische douchemengkraan,Drinkwater,Koud water,22.1,19.2,HDSC_11,2019-04-26,11:05,1,ANA0001150,Geanalyseerd volume,500,ml,2019-04-27,07:50,,,,,
135381,SO008717,Nieuwehagen (HW),6,5463624,2019-05-06,Giel van de Leest,Logeerkamer bewoners,Thermostatische douchemengkraan,Drinkwater,Koud water,22.1,19.2,HDSC_11,2019-04-26,11:05,1,ANA0001150,Totaal Legionella spp,<100,kve̸l,2019-04-27,07:50,,,,,
135382,SO008717,Nieuwehagen (HW),7,5463625,2019-05-06,Giel van de Leest,Kelder kleedruimte heren,Thermostatische douchemengkraan,Drinkwater,Koud water,17.4,16.2,HDSC_11,2019-04-26,11:55,1,ANA0001150,Geanalyseerd volume,500,ml,2019-04-27,07:50,,,,,
135383,SO008717,Nieuwehagen (HW),7,5463625,2019-05-06,Giel van de Leest,Kelder kleedruimte heren,Thermostatische douchemengkraan,Drinkwater,Koud water,17.4,16.2,HDSC_11,2019-04-26,11:55,1,ANA0001150,Totaal Legionella spp,<100,kve̸l,2019-04-27,07:50,,,,,
135384,SO008717,Nieuwehagen (HW),8,5463626,2019-05-06,Giel van de Leest,Badkamer appartement 2.48,Thermostatische douchemengkraan,Drinkwater,Koud water,23.6,19.4,HDSC_3D_KZ,2019-04-26,11:15,1,ANA0001150,Geanalyseerd volume,500,ml,2019-04-27,07:49,,2.48,,,
135385,SO008717,Nieuwehagen (HW),8,5463626,2019-05-06,Giel van de Leest,Badkamer appartement 2.48,Thermostatische douchemengkraan,Drinkwater,Koud water,23.6,19.4,HDSC_3D_KZ,2019-04-26,11:15,1,ANA0000572,Koloniegetal 22 °C,5,kve̸ml,2019-04-27,13:34,,2.48,,,
135386,SO008717,Nieuwehagen (HW),8,5463626,2019-05-06,Giel van de Leest,Badkamer appartement 2.48,Thermostatische douchemengkraan,Drinkwater,Koud water,23.6,19.4,HDSC_3D_KZ,2019-04-26,11:15,1,ANA0001128,Koper (ICP-MS),930,µg̸l Cu,2019-04-30,18:01,,2.48,,,
135387,SO008717,Nieuwehagen (HW),8,5463626,2019-05-06,Giel van de Leest,Badkamer appartement 2.48,Thermostatische douchemengkraan,Drinkwater,Koud water,23.6,19.4,HDSC_3D_KZ,2019-04-26,11:15,1,ANA0001150,Totaal Legionella spp,<100,kve̸l,2019-04-27,07:49,,2.48,,,
135388,SO008717,Nieuwehagen (HW),8,5463626,2019-05-06,Giel van de Leest,Badkamer appartement 2.48,Thermostatische douchemengkraan,Drinkwater,Koud water,23.6,19.4,HDSC_3D_KZ,2019-04-26,11:15,1,ANA0001129,Zilver (ICP-MS),7.2,µg̸l Ag,2019-04-30,18:01,,2.48,,,
135389,SO008717,Nieuwehagen (HW),9,5463627,2019-05-06,Giel van de Leest,Badkamer appartement 2.66,Thermostatische douchemengkraan,Drinkwater,Koud water,21.4,18.6,HDSC_11,2019-04-26,11:10,1,ANA0001150,Geanalyseerd volume,500,ml,2019-04-27,07:50,,2.66,,,
135390,SO008717,Nieuwehagen (HW),9,5463627,2019-05-06,Giel van de Leest,Badkamer appartement 2.66,Thermostatische douchemengkraan,Drinkwater,Koud water,21.4,18.6,HDSC_11,2019-04-26,11:10,1,ANA0001150,Totaal Legionella spp,<100,kve̸l,2019-04-27,07:50,,2.66,,,
135391,SO008717,Nieuwehagen (HW),10,5463628,2019-05-06,Giel van de Leest,PG clientenkamers 0.69 en 0.70,Thermostatische douchemengkraan,Drinkwater,Koud water,18.6,17.1,HDSC_11,2019-04-26,11:45,1,ANA0001150,Geanalyseerd volume,500,ml,2019-04-27,07:50,,0.69,0.70,,
135392,SO008717,Nieuwehagen (HW),10,5463628,2019-05-06,Giel van de Leest,PG clientenkamers 0.69 en 0.70,Thermostatische douchemengkraan,Drinkwater,Koud water,18.6,17.1,HDSC_11,2019-04-26,11:45,1,ANA0001150,Totaal Legionella spp,<100,kve̸l,2019-04-27,07:50,,0.69,0.70,,
115899,SO008578,Nieuwehagen (HW),1,5420736,2019-02-04,Giel van de Leest,Werkplaats kelder,1e tappunt na koper/zilverionisatie wastafelkraan,Drinkwater,Koud water,14.2,12.1,HDSC_3D_KZ,2019-01-25,12:15,1,ANA0001150,Geanalyseerd volume,500,ml,2019-01-26,09:08,,,,,
115900,SO008578,Nieuwehagen (HW),1,5420736,2019-02-04,Giel van de Leest,Werkplaats kelder,1e tappunt na koper/zilverionisatie wastafelkraan,Drinkwater,Koud water,14.2,12.1,HDSC_3D_KZ,2019-01-25,12:15,1,ANA0000572,Koloniegetal 22 °C,7,kve̸ml,2019-01-25,16:31,,,,,
115901,SO008578,Nieuwehagen (HW),1,5420736,2019-02-04,Giel van de Leest,Werkplaats kelder,1e tappunt na koper/zilverionisatie wastafelkraan,Drinkwater,Koud water,14.2,12.1,HDSC_3D_KZ,2019-01-25,12:15,1,ANA0001128,Koper (ICP-MS),350,µg̸l Cu,2019-01-29,16:45,,,,,
115902,SO008578,Nieuwehagen (HW),1,5420736,2019-02-04,Giel van de Leest,Werkplaats kelder,1e tappunt na koper/zilverionisatie wastafelkraan,Drinkwater,Koud water,14.2,12.1,HDSC_3D_KZ,2019-01-25,12:15,1,ANA0001150,Totaal Legionella spp,<100,kve̸l,2019-01-26,09:08,,,,,
115903,SO008578,Nieuwehagen (HW),1,5420736,2019-02-04,Giel van de Leest,Werkplaats kelder,1e tappunt na koper/zilverionisatie wastafelkraan,Drinkwater,Koud water,14.2,12.1,HDSC_3D_KZ,2019-01-25,12:15,1,ANA0001129,Zilver (ICP-MS),3.5,µg̸l Ag,2019-01-29,16:45,,,,,
115904,SO008578,Nieuwehagen (HW),2,5420737,2019-02-04,Giel van de Leest,Badkamer appartement 2.48,Thermostatische douchemengkraan,Drinkwater,Koud water,24.1,20.6,HDSC_3D_KZ,2019-01-25,12:25,1,ANA0001150,Geanalyseerd volume,500,ml,2019-01-26,08:40,,2.48,,,
115905,SO008578,Nieuwehagen (HW),2,5420737,2019-02-04,Giel van de Leest,Badkamer appartement 2.48,Thermostatische douchemengkraan,Drinkwater,Koud water,24.1,20.6,HDSC_3D_KZ,2019-01-25,12:25,1,ANA0000572,Koloniegetal 22 °C,6,kve̸ml,2019-01-25,16:31,,2.48,,,
115906,SO008578,Nieuwehagen (HW),2,5420737,2019-02-04,Giel van de Leest,Badkamer appartement 2.48,Thermostatische douchemengkraan,Drinkwater,Koud water,24.1,20.6,HDSC_3D_KZ,2019-01-25,12:25,1,ANA0001128,Koper (ICP-MS),800,µg̸l Cu,2019-01-29,15:47,,2.48,,,
115907,SO008578,Nieuwehagen (HW),2,5420737,2019-02-04,Giel van de Leest,Badkamer appartement 2.48,Thermostatische douchemengkraan,Drinkwater,Koud water,24.1,20.6,HDSC_3D_KZ,2019-01-25,12:25,1,ANA0001150,Totaal Legionella spp,<100,kve̸l,2019-01-26,08:40,,2.48,,,
115908,SO008578,Nieuwehagen (HW),2,5420737,2019-02-04,Giel van de Leest,Badkamer appartement 2.48,Thermostatische douchemengkraan,Drinkwater,Koud water,24.1,20.6,HDSC_3D_KZ,2019-01-25,12:25,1,ANA0001129,Zilver (ICP-MS),4.5,µg̸l Ag,2019-01-29,15:47,,2.48,,,
